ID	text,image
4743	neutral,positive
4744	neutral,positive
4745	negative,neutral
4746	neutral,negative
4747	positive,positive
4748	neutral,positive
4749	positive,positive
4750	neutral,neutral
4751	neutral,positive
4752	neutral,positive
4753	negative,neutral
4754	neutral,positive
4755	neutral,negative
4756	neutral,negative
4757	neutral,positive
4758	neutral,positive
4759	positive,positive
4760	neutral,neutral
4761	neutral,positive
4762	negative,negative
4763	negative,negative
4764	neutral,negative
4765	neutral,neutral
4766	neutral,positive
4767	positive,positive
4768	neutral,positive
4769	neutral,positive
4770	positive,positive
4771	positive,positive
4772	positive,positive
4773	positive,positive
4774	positive,positive
4775	positive,positive
4776	positive,positive
4777	positive,positive
4778	positive,positive
4779	positive,positive
4780	positive,positive
4781	negative,negative
4782	positive,positive
4783	positive,positive
4784	neutral,neutral
4785	positive,positive
4786	positive,positive
4787	positive,positive
4788	positive,positive
4789	positive,positive
4790	neutral,positive
4791	positive,positive
4792	neutral,positive
4793	positive,positive
4794	negative,negative
4795	neutral,positive
4796	neutral,neutral
4797	negative,negative
4798	neutral,neutral
4799	neutral,neutral
4800	neutral,positive
4801	positive,positive
4802	negative,negative
4803	positive,neutral
4804	negative,positive
4805	neutral,positive
4806	positive,neutral
4807	neutral,positive
4808	neutral,positive
4809	positive,positive
4810	positive,positive
4811	positive,positive
4812	neutral,neutral
4813	neutral,neutral
4814	negative,negative
4815	neutral,negative
4816	neutral,negative
4817	positive,positive
4818	negative,negative
4819	neutral,negative
4820	negative,negative
4821	neutral,positive
4822	neutral,positive
4823	neutral,negative
4824	neutral,negative
4825	negative,positive
4826	negative,neutral
4827	negative,neutral
4828	neutral,positive
4829	neutral,negative
4830	neutral,negative
4831	neutral,negative
4832	negative,positive
4833	neutral,positive
4834	negative,negative
4835	positive,neutral
4836	negative,negative
4837	positive,positive
4838	negative,positive
4839	negative,positive
4840	negative,neutral
4841	negative,neutral
4842	negative,positive
4843	negative,negative
4844	negative,positive
4845	negative,positive
4846	positive,negative
4847	negative,negative
4848	negative,negative
4849	neutral,negative
4850	negative,negative
4851	neutral,negative
4852	negative,neutral
4853	negative,negative
4854	negative,negative
4855	negative,negative
4856	negative,neutral
4857	negative,positive
4858	neutral,negative
4859	positive,positive
4860	neutral,positive
4861	positive,positive
4862	neutral,positive
4863	neutral,neutral
4864	neutral,positive
4865	positive,positive
4866	negative,negative
4867	neutral,positive
4868	neutral,positive
4869	positive,positive
4870	positive,negative
4871	positive,neutral
4872	neutral,positive
4873	neutral,negative
4874	negative,negative
4875	neutral,positive
4876	neutral,negative
4877	positive,positive
4878	neutral,negative
4879	positive,positive
4880	neutral,negative
4881	positive,neutral
4882	neutral,positive
4883	neutral,positive
4884	negative,neutral
4885	negative,negative
4886	positive,positive
4887	negative,negative
4888	neutral,negative
4889	neutral,positive
4890	neutral,positive
4891	neutral,positive
4892	neutral,negative
4893	positive,positive
4894	positive,positive
4895	positive,neutral
4896	neutral,negative
4897	positive,neutral
4898	neutral,negative
4899	positive,positive
4900	negative,positive
4901	negative,neutral
4902	negative,negative
4903	negative,negative
4904	positive,negative
4905	negative,neutral
4906	positive,positive
4907	negative,positive
4908	negative,negative
4909	neutral,positive
4910	neutral,positive
4911	neutral,neutral
4912	neutral,positive
4913	neutral,positive
4914	neutral,positive
4915	negative,negative
4916	negative,negative
4917	neutral,negative
4918	negative,neutral
4919	negative,negative
4920	neutral,positive
4921	neutral,negative
4922	positive,neutral
4923	neutral,negative
4924	neutral,negative
4925	neutral,neutral
4926	neutral,positive
4927	positive,positive
4928	positive,positive
4929	neutral,negative
4930	neutral,positive
4931	positive,positive
4932	neutral,neutral
4933	negative,neutral
4934	neutral,positive
4935	neutral,positive
4936	neutral,positive
4937	neutral,positive
4938	neutral,negative
4939	neutral,negative
4940	neutral,positive
4941	positive,positive
4942	neutral,positive
4943	neutral,negative
4944	negative,neutral
4945	neutral,positive
4946	neutral,positive
4947	neutral,negative
4948	negative,negative
4949	neutral,negative
4950	positive,positive
4951	positive,positive
4952	positive,neutral
4953	neutral,positive
4954	neutral,positive
4955	neutral,positive
4956	neutral,positive
4957	neutral,positive
4958	neutral,negative
4959	neutral,positive
4960	neutral,positive
4961	neutral,positive
4962	neutral,positive
4963	neutral,positive
4964	neutral,positive
4965	neutral,positive
4966	neutral,negative
4967	neutral,positive
4968	neutral,positive
4969	neutral,positive
4970	neutral,positive
4971	neutral,positive
4972	neutral,positive
4973	neutral,positive
4974	negative,negative
4975	neutral,positive
4976	positive,positive
4977	neutral,negative
4978	positive,positive
4979	neutral,positive
4980	neutral,negative
4981	neutral,negative
4982	negative,negative
4983	negative,positive
4984	negative,positive
4985	negative,positive
4986	negative,positive
4987	neutral,positive
4988	neutral,positive
4989	negative,negative
4990	negative,positive
4991	positive,positive
4992	positive,positive
4993	neutral,positive
4994	neutral,negative
4995	positive,negative
4996	neutral,positive
4997	neutral,positive
4998	neutral,positive
4999	positive,positive
5000	neutral,negative
5001	neutral,negative
5002	negative,negative
5003	negative,neutral
5004	negative,negative
5005	negative,negative
5006	positive,positive
5007	positive,negative
5008	positive,positive
5009	positive,positive
5010	positive,positive
5011	positive,neutral
5012	positive,neutral
5013	positive,neutral
5014	positive,positive
5015	positive,neutral
5016	positive,positive
5017	positive,positive
5018	neutral,positive
5019	negative,neutral
5020	neutral,positive
5021	neutral,positive
5022	negative,negative
5023	positive,positive
5024	positive,positive
5025	neutral,negative
5026	neutral,positive
5027	neutral,positive
5028	neutral,neutral
5029	positive,positive
5030	positive,positive
5031	positive,positive
5032	positive,positive
5033	positive,positive
5034	positive,negative
5035	positive,neutral
5036	positive,positive
5037	neutral,positive
5038	positive,positive
5039	neutral,positive
5040	positive,positive
5041	positive,positive
5042	neutral,positive
5043	neutral,neutral
5044	neutral,positive
5045	neutral,positive
5046	positive,negative
5047	positive,positive
5048	neutral,positive
5049	negative,neutral
5050	neutral,positive
5051	neutral,positive
5052	neutral,positive
5053	negative,neutral
5054	positive,positive
5055	neutral,negative
5056	positive,positive
5057	positive,positive
5058	neutral,negative
5059	neutral,positive
5060	neutral,positive
5061	negative,positive
5062	negative,negative
5063	positive,neutral
5064	negative,neutral
5065	positive,neutral
5066	negative,positive
5067	negative,neutral
5068	negative,neutral
5069	positive,neutral
5070	negative,neutral
5071	neutral,neutral
5072	neutral,negative
5073	negative,neutral
5074	neutral,negative
5075	negative,negative
5076	negative,negative
5077	negative,negative
5078	neutral,negative
5079	neutral,positive
5080	neutral,positive
5081	negative,negative
5082	negative,negative
5083	negative,negative
5084	positive,positive
5085	neutral,positive
5086	neutral,negative
5087	neutral,negative
5088	neutral,positive
5089	negative,negative
5090	positive,positive
5091	neutral,positive
5092	neutral,negative
5093	neutral,positive
5094	negative,neutral
5095	neutral,positive
5096	neutral,negative
5097	neutral,positive
5098	negative,positive
5099	neutral,positive
5100	neutral,positive
5101	negative,positive
5102	positive,neutral
5103	positive,positive
5104	positive,neutral
5105	negative,negative
5106	negative,negative
5107	negative,positive
5108	neutral,negative
5109	neutral,positive
5110	neutral,negative
5111	positive,positive
5112	negative,negative
5113	neutral,negative
5114	neutral,positive
5115	positive,negative
5116	negative,negative
5117	neutral,negative
5118	positive,positive
5119	neutral,positive
5120	neutral,positive
5121	neutral,positive
5122	positive,neutral
5123	negative,negative
5124	neutral,negative
5125	neutral,positive
5126	positive,neutral
5127	positive,positive
5128	neutral,positive
5129	positive,positive
